"","GZA_HINCD","HIZ_HINNM","HIZ_SIZEN","HIZ_YORYO","HIZ_JURKB","HIZ_IRISU","GZA_HTANK","GZA_ZAIKB","GZA_ZSHNO","GZA_NYKNO","GZA_NSKKB","GZA_NKYMD","GZA_UPYMD","GZA_MOTOK","GZA_MKING","GZA_GENZA","GZA_JUCHU","KAD_COPRM","KAD_FCTRM","GZA_GENCD","GZA_KAKCD","GZA_IKUCD","GZA_TAICD","GZA_KURCD","TGEN_GENNM","TKAK_GENNM","TIKU_IKUNM","TTAI_TAINM"
"1116","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281012158654004","","00","2020-04-27","2020-04-27","0","774","0","0","大京１","","10045","     "," ","02","020732","宮崎県","","","生鮮"
"1117","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281012170980002","","00","2020-05-02","2020-05-02","0","588","0","0","大京１","","10032","     "," ","02","020732","島根県","","","生鮮"
"1118","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281042007399001","","00","2020-05-01","2020-05-01","7","630","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1119","640611016","ﾏｱｼﾞﾃﾝﾈﾝ","","100","G","10","0","0","0281042011346001","","00","2020-04-24","2020-04-24","0","1210","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1120","640611700","ｼﾏｱｼﾞﾅﾏ","","100","G","10","0","0","0281012154266001","","00","2020-04-11","2020-04-11","0","3655","0","0","大京１","","10038","     ","1","02","020732","愛媛県","","養殖","生鮮"
"1121","641411000","ｻﾜﾗ ﾅﾏ","","100","G","10","0","0","0281042013441001","","00","2020-03-27","2020-03-27","0","5100","0","0","大京１","","10030","     "," ","02","020732","和歌山県","","","生鮮"
"1122","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012191023003","","00","2020-02-21","2020-02-21","163","13040","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1123","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012191557001","","00","2020-02-12","2020-02-12","100","12000","0","0","大京１","","10030","     "," ","02","020732","和歌山県","","","生鮮"
"1124","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012191763001","","00","2020-03-24","2020-03-24","0","7200","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1125","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012192018002","","00","2020-02-20","2020-02-20","216","34560","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1126","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012192089003","","00","2020-02-25","2020-02-25","110","14300","0","0","大京１","","10018","     "," ","02","020732","福井県","","","生鮮"
"1127","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281012192393002","","00","2020-02-28","2020-02-28","55","8800","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1128","641411100","ｻﾜﾗ R ﾅﾏ","","100","G","10","0","0","0281042013644001","","00","2020-04-04","2020-04-04","0","4420","0","0","大京１","","10045","     "," ","02","020732","宮崎県","","","生鮮"
"1129","641511000","ｽｽﾞｷRﾅﾏ","","100","G","10","0","0","0281012157394004","","00","2020-03-19","2020-03-19","0","-260","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1130","641511000","ｽｽﾞｷRﾅﾏ","","100","G","10","0","0","0281012157964001","","00","2020-04-27","2020-04-27","0","2500","0","0","大京１","","10004","     "," ","02","020732","宮城県","","","生鮮"
"1131","641511000","ｽｽﾞｷRﾅﾏ","","100","G","10","0","0","0281042012765001","","00","2020-04-03","2020-04-03","0","-748","0","0","大京１","","10027","     "," ","02","020732","大阪府","","","生鮮"
"1132","641811009","ｸﾛﾏｸﾞﾛﾅﾏﾛｲﾝ","","100","G","10","0","0","0281012186534001","","00","2020-03-10","2020-03-10","243","93555","0","0","大京１","","10039","     ","1","02","020732","高知県","","養殖","生鮮"
"1133","642711116","ｱﾄﾗﾝﾃｲﾂｸｻｰﾓﾝSDﾕﾖｳｼﾖｸ","5-6","100","G","10","0","0","0281042013636001","","00","2020-03-27","2020-03-27","0","-1650","0","0","大京１","","20036","     "," ","02","020732","ｵｰｽﾄﾗﾘｱ","","","生鮮"
"1134","642790713","ｱﾄﾗﾝﾃｲﾂｸｻｰﾓﾝﾛｲﾝﾖｳｼﾖｸ","","10","G","1","0","0","0281042013565001","","00","2020-04-30","2020-04-30","310","6355","0","0","大京１","","20139","     "," ","02","020732","ﾉﾙｳｪｰ","","","生鮮"
"1135","643011001","ﾐｼﾏｵｺｾﾞ R","","100","G","1","0","0","0281012192556001","","00","2020-03-03","2020-03-03","41","1435","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1136","643011600","ｲｻｷ","","100","G","10","0","0","0281012145357005","","00","2020-04-07","2020-04-07","18","3240","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1137","643011600","ｲｻｷ","","100","G","10","0","0","0281012145879001","","00","2020-03-27","2020-03-27","27","5130","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1138","643011600","ｲｻｷ","","100","G","10","0","0","0281012162179002","","00","2020-02-20","2020-02-20","9","1620","0","0","大京１","","10046","     "," ","02","020732","鹿児島県","","","生鮮"
"1139","643011600","ｲｻｷ","","100","G","10","0","0","0281012162996001","","00","2020-03-30","2020-03-30","12","2400","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1140","643011600","ｲｻｷ","","100","G","10","0","0","0281012192727001","","00","2020-03-07","2020-03-07","30","5100","0","0","大京１","","10038","     ","1","02","020732","愛媛県","","養殖","生鮮"
"1141","643111004","ﾒﾊﾞﾙ ﾃﾝﾈﾝ","","100","G","10","0","0","0281012157012007","","00","2020-04-06","2020-04-06","0","1080","0","0","大京１","","10002","     "," ","02","020732","青森県","","","生鮮"
"1142","643111016","ｱｵﾊﾀ R","","100","G","10","0","0","0281012146129001","","00","2020-02-20","2020-02-20","8","800","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1143","643111016","ｱｵﾊﾀ R","","100","G","10","0","0","0281012157763004","","00","2020-02-25","2020-02-25","54","10260","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1144","643111016","ｱｵﾊﾀ R","","100","G","10","0","0","0281012193640002","","00","2020-03-31","2020-04-02","0","0","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1145","643111029","ﾎｳﾎﾞｳRﾅﾏ","","100","G","10","0","0","0281012157316001","","00","2020-04-02","2020-04-07","92","-6320","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1146","643111029","ﾎｳﾎﾞｳRﾅﾏ","","100","G","10","0","0","0281012157498003","","00","2020-03-31","2020-04-04","75","-6320","0","0","大京１","","10028","     "," ","02","020732","兵庫県","","","生鮮"
"1147","643111101","ｸｴﾅﾏ ｴﾋﾒﾖｳｼﾖｸ","","100","G","1","0","0","0281042013456001","","00","2020-03-10","2020-03-10","0","9610","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1148","643111229","ﾎｳﾎﾞｳFﾅﾏ","","100","G","10","0","0","0281042013490001","","00","2020-02-18","2020-02-18","32","6400","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1149","643111229","ﾎｳﾎﾞｳFﾅﾏ","","100","G","10","0","0","0281042013516001","","00","2020-02-12","2020-02-12","0","1650","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1150","643511000","ﾏｽ","","100","G","1","0","0","0281042013502001","","00","2020-02-06","2020-02-10","19","4370","0","0","大京１","","10009","     ","1","02","020732","栃木県","","養殖","生鮮"
"1151","644011000","ﾊﾏｸﾞﾘ ﾅﾏ","","100","G","10","0","0","0281042010166001","","00","2020-02-21","2020-02-21","0","0","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1152","644111600","ｼﾛ ﾐﾙｶﾞｲ","","100","G","10","0","0","0281012155032001","","00","2020-03-24","2020-03-24","0","0","0","0","大京１","","10023","     "," ","02","020732","愛知県","","","生鮮"
"1153","644211000","ｼｼﾞﾐﾅﾏ","","100","G","10","0","0","0281012164000004","","00","2020-03-27","2020-03-27","0","0","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"1154","644490041","ｴｿﾞｱﾜﾋﾞｶﾗﾂｷｶﾝｺｸﾖｳｼﾖｸ","110-120","10","G","10","0","0","0281042012389001","","00","2020-03-24","2020-03-24","0","5928","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1155","644490100","ｴｿﾞｱﾜﾋﾞｶﾗﾂｷﾖｳｼﾖｸ","","10","G","1","0","0","0281012172346001","","00","2020-05-01","2020-05-02","0","0","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"1156","645311007","ｻﾜｶﾞﾆ","","100","G","10","0","0","0281042012658001","","00","2020-03-24","2020-03-24","0","0","0","0","大京１","","10045","     "," ","02","020732","宮崎県","","","生鮮"
"1157","645690400","ﾎﾞﾀﾝｴﾋﾞﾕｳﾄｳﾅﾏ","","10","G","1","0","0","0281042012743001","","00","2020-04-06","2020-04-06","80","10400","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1158","645868077","ｳﾆ ﾛｼｱ","","120","G","1","0","0","0281012182322001","","00","2020-04-10","2020-04-10","1","2200","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1159","647360000","ｶﾏﾎﾞｺ","","200","G","50","0","0","0281042011001001","","00","2020-04-27","2020-04-27","0","0","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"1160","649380502","ﾀﾞｲｺﾝﾉｹﾝ","","5000","G","1","0","0","0281012154376003","","00","2020-04-02","2020-04-02","0","1100","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1161","649380502","ﾀﾞｲｺﾝﾉｹﾝ","","5000","G","1","0","0","0281042012975001","","00","2020-02-25","2020-03-09","-1","-1100","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1162","649711013","ｸﾛｿｲ R","","100","G","10","0","0","0281012154555003","","00","2020-04-03","2020-04-03","0","0","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"1163","649711013","ｸﾛｿｲ R","","100","G","10","0","0","0281042010819001","","00","2020-04-07","2020-04-07","0","300","0","0","大京１","","10002","     "," ","02","020732","青森県","","","生鮮"
"1164","649711076","ｼﾛｶﾞｲｶﾗﾂｷﾎﾂｶｲﾄﾞｳ","","100","G","10","0","0","0281042013052001","","00","2020-02-14","2020-02-14","6","440","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1165","649711119","ﾌﾞﾀﾞｲR ﾅｶﾞｻｷ","","100","G","10","0","0","0281042012739001","","00","2020-03-09","2020-03-09","16","800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1166","649730605","ﾀﾗ ｼﾗｺ ﾎﾂｶｲﾄﾞｳ","","500","G","1","0","0","0281042007863001","","00","2020-02-13","2020-02-13","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"1167","649774027","ｾﾝｷﾞﾖｾﾂﾄ","","6500","G","1","0","0","0281162035113101","","00","2020-03-12","2020-03-12","1","6675","0","0","大京１","","20235","     "," ","02","020732","日本","","","生鮮"
"1168","649778027","ｾﾝｷﾞﾖｾﾂﾄ","","5500","G","1","0","0","0281162035036101","","00","2020-02-27","2020-02-28","1","6585","0","0","大京１","","20235","     "," ","02","020732","日本","","","生鮮"
"1169","649782027","ｾﾝｷﾞﾖｾﾂﾄ","","4500","G","1","0","0","0281162035034101","","00","2020-02-13","2020-02-13","1","3320","0","0","大京１","","20235","     "," ","02","020732","日本","","","生鮮"
"1170","650080000","ｾﾝｷﾞﾖ","","5000","G","1","0","0","0281042011913001","","00","2020-04-04","2020-04-04","0","39500","0","0","大京１","","50050","     "," ","02","020732","長崎県　五島沖","","","生鮮"
"1171","650080000","ｾﾝｷﾞﾖ","","5000","G","1","0","0","0281042012685001","","00","2020-04-14","2020-04-14","0","32000","0","0","大京１","","10017","     "," ","02","020732","石川県","","","生鮮"
"1172","650311001","ﾌﾞﾘ","ﾅﾏ","100","G","10","0","0","0281012173232001","","00","2020-02-20","2020-02-20","0","20880","0","0","大京１","","10016","     "," ","02","020732","富山県","","","生鮮"
"1173","650311001","ﾌﾞﾘ","ﾅﾏ","100","G","10","0","0","0281012173459001","","00","2020-02-26","2020-02-26","0","20880","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"1174","650311001","ﾌﾞﾘ","ﾅﾏ","100","G","10","0","0","0281012192016001","","00","2020-02-20","2020-02-20","105","20880","0","0","大京１","","20222","     "," ","02","020732","韓国","","","生鮮"
"1175","650311001","ﾌﾞﾘ","ﾅﾏ","100","G","10","0","0","0281042011909001","","00","2020-02-25","2020-02-25","96","20880","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1176","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012148218006","","00","2020-04-23","2020-04-23","0","-850","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1177","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012154392007","","00","2020-03-30","2020-03-30","0","-1080","0","0","大京１","","10022","     "," ","02","020732","静岡県","","","生鮮"
"1178","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012155112006","","00","2020-03-31","2020-03-31","0","200","0","0","大京１","","10024","     "," ","02","020732","三重県","","","生鮮"
"1179","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012156313003","","00","2020-04-13","2020-04-13","9","1080","0","0","大京１","","10026","     "," ","02","020732","京都府","","","生鮮"
"1180","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012156603004","","00","2020-03-23","2020-03-23","0","0","0","0","大京１","","10017","     "," ","02","020732","石川県","","","生鮮"
"1181","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012157003003","","00","2020-02-22","2020-02-22","91","11830","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1182","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012161084006","","00","2020-02-08","2020-02-08","100","0","0","0","大京１","","10014","     "," ","02","020732","神奈川県","","","生鮮"
"1183","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012162917005","","00","2020-02-17","2020-02-18","28","0","0","0","大京１","","10003","     "," ","02","020732","岩手県","","","生鮮"
"1184","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012167004006","","00","2020-03-03","2020-03-03","20","4680","0","0","大京１","","10044","     "," ","02","020732","大分県","","","生鮮"
"1185","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012184260001","","00","2020-04-20","2020-04-20","0","-1272","0","0","大京１","","10042","     ","1","02","020732","長崎県","","養殖","生鮮"
"1186","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281012192744003","","00","2020-04-06","2020-04-06","6","1200","0","0","大京１","","10028","     ","1","02","020732","兵庫県","","養殖","生鮮"
"1187","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281042007956001","","00","2020-02-06","2020-02-06","62","0","0","0","大京１","","10042","     "," ","02","020732","長崎県","","","生鮮"
"1188","650611901","ﾏｻﾊﾞ","ﾅﾏ","100","G","10","0","0","0281042013172001","","00","2020-03-19","2020-03-19","60","12000","0","0","大京１","","10038","     ","1","02","020732","愛媛県","","養殖","生鮮"
"1189","650811000","ｻﾜﾗ","ﾅﾏ","100","G","10","0","0","0281012170521002","","00","2020-03-24","2020-03-24","0","6336","0","0","大京１","","10012","     "," ","02","020732","千葉県","","","生鮮"
"1190","650811000","ｻﾜﾗ","ﾅﾏ","100","G","10","0","0","0281012188243001","","00","2020-03-17","2020-03-17","38","11260","0","0","大京１","","10040","     "," ","02","020732","福岡県","","","生鮮"
"1191","650811000","ｻﾜﾗ","ﾅﾏ","100","G","10","0","0","0281012191209002","","00","2020-03-12","2020-03-12","37","7400","0","0","大京１","","10039","     "," ","02","020732","高知県","","","生鮮"
"1192","650811000","ｻﾜﾗ","ﾅﾏ","100","G","10","0","0","0281042013208001","","00","2020-03-26","2020-03-26","0","-888","0","0","大京１","","10026","     "," ","02","020732","京都府","","","生鮮"
